6b397bbd-efaf-4489-b865-6562214943a4,4.15
38ccb72d-3b90-424b-ae41-b5ce143f8665,3.0833333333333335
048f7328-2d14-4efe-9164-0e52888b8710,27.283333333333335
8e853f68-7232-4da6-aed7-910493ab7ab6,41.65
2af504a8-c7c3-4452-9d2f-159520f14146,23.333333333333332
2e5dfcdd-c38f-4323-a34f-493d836a8d2a,0.15
822a6163-a797-45ab-829e-8607b7938084,8.783333333333333
54124a22-eea2-4dbf-93b0-8897a534333f,19.516666666666666
122aba6c-c9a9-4f98-8f3a-d6ceadf6d87f,2.65
e1d806e5-1f6b-4bdf-a5d3-abee59e15f17,9.116666666666667
44ee5ad6-ae15-408c-9263-6f3920f1f244,5.616666666666666
c3772971-9e5f-4b42-8cd3-ea9328bd6d48,14.966666666666667
c49c7c96-25a9-473b-b10b-2a45f18ff873,22.816666666666666
278d22b4-8f7f-4c40-bc13-eb380d4fd704,8.466666666666667
f26b3f90-6cee-42c9-bd80-227db0d85c8a,9.716666666666667
2c20de83-ee1a-4608-8cc7-f67d65a0cab9,9.833333333333334
f4ee7315-289c-4384-829b-8b578275b3b2,6.833333333333333
f42b4dd7-67a6-45af-b499-710601f6ae22,11.616666666666667
5818b323-3e83-4da4-86f3-f344acb45b83,8.216666666666667
813e5b3a-53f7-4e61-a7ed-563086bb0323,49.25
